Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2025-05-13 00:00:00+00:00,158.7899932861328,160.57000732421875,156.16000366210938,159.52999877929688,42382100,0.0,0.0
2025-05-14 00:00:00+00:00,159.9600067138672,167.0,159.61000061035156,165.3699951171875,48755900,0.0,0.0
2025-05-15 00:00:00+00:00,165.83999633789062,166.2100067138672,162.3699951171875,163.9600067138672,33146700,0.0,0.0
2025-05-16 00:00:00+00:00,167.72999572753906,169.35000610351562,165.6199951171875,166.19000244140625,42846900,0.0,0.0
2025-05-19 00:00:00+00:00,164.50999450683594,166.63999938964844,164.22000122070312,166.5399932861328,30426100,0.0,0.0
2025-05-20 00:00:00+00:00,166.42999267578125,168.5,162.89999389648438,163.97999572753906,46607700,0.0,0.0
2025-05-21 00:00:00+00:00,163.69000244140625,173.13999938964844,163.55999755859375,168.55999755859375,73416000,0.0,0.0
2025-05-22 00:00:00+00:00,171.85000610351562,176.77000427246094,170.7100067138672,170.8699951171875,74864400,0.0,0.0
2025-05-23 00:00:00+00:00,169.05999755859375,169.9600067138672,167.88999938964844,168.47000122070312,35211400,0.0,0.0
2025-05-27 00:00:00+00:00,170.16000366210938,173.1699981689453,170.0,172.89999389648438,37995700,0.0,0.0
2025-05-28 00:00:00+00:00,173.16000366210938,175.27000427246094,171.91000366210938,172.36000061035156,34784000,0.0,0.0
2025-05-29 00:00:00+00:00,174.0,174.4199981689453,170.6300048828125,171.86000061035156,29317300,0.0,0.0
2025-05-30 00:00:00+00:00,171.35000610351562,172.2100067138672,167.44000244140625,171.74000549316406,52639900,0.0,0.0
2025-06-02 00:00:00+00:00,167.83999633789062,169.8699951171875,167.38999938964844,169.02999877929688,38612300,0.0,0.0
2025-06-03 00:00:00+00:00,167.49000549316406,168.47999572753906,165.27999877929688,166.17999267578125,45084900,0.0,0.0
2025-06-04 00:00:00+00:00,166.74000549316406,168.22000122070312,166.36000061035156,168.0500030517578,26900800,0.0,0.0
2025-06-05 00:00:00+00:00,170.33999633789062,170.92999267578125,167.58999633789062,168.2100067138672,36379100,0.0,0.0
2025-06-06 00:00:00+00:00,170.8300018310547,174.5,170.8300018310547,173.67999267578125,35731800,0.0,0.0
2025-06-09 00:00:00+00:00,174.5399932861328,176.47000122070312,174.3699951171875,176.08999633789062,28935900,0.0,0.0
2025-06-10 00:00:00+00:00,176.1999969482422,181.11000061035156,174.91000366210938,178.60000610351562,61766100,0.0,0.0
2025-06-11 00:00:00+00:00,179.77000427246094,180.3699951171875,176.75,177.35000610351562,31646800,0.0,0.0
2025-06-12 00:00:00+00:00,176.17999267578125,176.72000122070312,174.75,175.6999969482422,20941900,0.0,0.0
2025-06-13 00:00:00+00:00,172.44000244140625,177.1300048828125,172.38999938964844,174.6699981689453,27663100,0.0,0.0
2025-06-16 00:00:00+00:00,174.72999572753906,176.94000244140625,174.64999389648438,176.77000427246094,27389200,0.0,0.0
2025-06-17 00:00:00+00:00,175.6999969482422,177.36000061035156,174.5800018310547,175.9499969482422,24973000,0.0,0.0
2025-06-18 00:00:00+00:00,176.00999450683594,176.55999755859375,173.1999969482422,173.32000732421875,28707500,0.0,0.0
2025-06-20 00:00:00+00:00,173.9499969482422,174.33999633789062,165.4600067138672,166.63999938964844,75659900,0.0,0.0
2025-06-23 00:00:00+00:00,166.27000427246094,167.33999633789062,162.0,165.19000244140625,57671000,0.0,0.0
2025-06-24 00:00:00+00:00,166.9199981689453,168.22000122070312,166.1300048828125,166.77000427246094,40524300,0.0,0.0
2025-06-25 00:00:00+00:00,167.6300048828125,172.36000061035156,167.5500030517578,170.67999267578125,35479000,0.0,0.0
2025-06-26 00:00:00+00:00,172.42999267578125,173.69000244140625,169.94000244140625,173.5399932861328,31796700,0.0,0.0
2025-06-27 00:00:00+00:00,173.5399932861328,178.67999267578125,171.72999572753906,178.52999877929688,108140200,0.0,0.0
2025-06-30 00:00:00+00:00,180.77999877929688,181.22999572753906,174.5800018310547,176.22999572753906,63378900,0.0,0.0
2025-07-01 00:00:00+00:00,175.74000549316406,176.08999633789062,173.52999877929688,175.83999633789062,35904500,0.0,0.0
2025-07-02 00:00:00+00:00,175.5399932861328,178.86000061035156,175.07000732421875,178.63999938964844,29128900,0.0,0.0
2025-07-03 00:00:00+00:00,178.5,179.6699981689453,177.0500030517578,179.52999877929688,21689700,0.0,0.0
2025-07-07 00:00:00+00:00,179.05999755859375,179.3000030517578,175.67999267578125,176.7899932861328,34175600,0.0,0.0
2025-07-08 00:00:00+00:00,177.85000610351562,177.9499969482422,172.80999755859375,174.36000061035156,40442500,0.0,0.0
2025-07-09 00:00:00+00:00,175.25,179.44000244140625,172.77000427246094,176.6199951171875,43025600,0.0,0.0
2025-07-10 00:00:00+00:00,175.6300048828125,178.42999267578125,174.3800048828125,177.6199951171875,29252400,0.0,0.0
2025-07-11 00:00:00+00:00,176.7899932861328,181.42999267578125,176.47999572753906,180.19000244140625,34282900,0.0,0.0
2025-07-14 00:00:00+00:00,181.00999450683594,183.6699981689453,179.67999267578125,181.55999755859375,32536600,0.0,0.0
2025-07-15 00:00:00+00:00,182.80999755859375,184.22000122070312,181.60000610351562,182.0,33448300,0.0,0.0
2025-07-16 00:00:00+00:00,183.24000549316406,184.3300018310547,182.02999877929688,182.97000122070312,33104200,0.0,0.0
2025-07-17 00:00:00+00:00,182.13999938964844,184.05999755859375,180.47999572753906,183.5800018310547,31992600,0.0,0.0
2025-07-18 00:00:00+00:00,185.39999389648438,186.4199981689453,183.7100067138672,185.05999755859375,34014500,0.0,0.0
2025-07-21 00:00:00+00:00,186.25,190.2899932861328,186.14999389648438,190.10000610351562,45803100,0.0,0.0
2025-07-22 00:00:00+00:00,191.5,191.64999389648438,187.4600067138672,191.33999633789062,44660200,0.0,0.0
2025-07-23 00:00:00+00:00,191.5,192.52999877929688,189.17999267578125,190.22999572753906,58681900,0.0,0.0
2025-07-24 00:00:00+00:00,197.02999877929688,197.9499969482422,191.0,192.1699981689453,74881700,0.0,0.0
2025-07-25 00:00:00+00:00,191.97999572753906,194.3300018310547,191.25999450683594,193.17999267578125,39785900,0.0,0.0
2025-07-28 00:00:00+00:00,193.64999389648438,194.0500030517578,190.83999633789062,192.5800018310547,38139500,0.0,0.0
2025-07-29 00:00:00+00:00,192.42999267578125,195.9199981689453,192.0800018310547,195.75,41389200,0.0,0.0
2025-07-30 00:00:00+00:00,195.60000610351562,197.60000610351562,194.69000244140625,196.52999877929688,32445400,0.0,0.0
2025-07-31 00:00:00+00:00,195.7100067138672,195.99000549316406,191.08999633789062,191.89999389648438,51329200,0.0,0.0
2025-08-01 00:00:00+00:00,189.02999877929688,190.8300018310547,187.82000732421875,189.1300048828125,34832200,0.0,0.0
2025-08-04 00:00:00+00:00,190.2899932861328,195.27000427246094,190.1199951171875,195.0399932861328,31547400,0.0,0.0
2025-08-05 00:00:00+00:00,194.7100067138672,197.86000061035156,193.88999938964844,194.6699981689453,31602300,0.0,0.0
2025-08-06 00:00:00+00:00,194.5,196.6300048828125,193.6699981689453,196.08999633789062,21562900,0.0,0.0
2025-08-07 00:00:00+00:00,197.05999755859375,197.5399932861328,194.3300018310547,196.52000427246094,26321800,0.0,0.0
2025-08-08 00:00:00+00:00,197.22000122070312,202.61000061035156,197.1699981689453,201.4199981689453,39161800,0.0,0.0
2025-08-11 00:00:00+00:00,200.94000244140625,201.47999572753906,199.07000732421875,201.0,25832400,0.0,0.0
2025-08-12 00:00:00+00:00,201.3699951171875,204.5,200.58999633789062,203.33999633789062,30397900,0.0,0.0
2025-08-13 00:00:00+00:00,204.1300048828125,204.52999877929688,197.50999450683594,201.9600067138672,28342900,0.0,0.0
2025-08-14 00:00:00+00:00,201.5,204.44000244140625,201.22999572753906,202.94000244140625,25230400,0.0,0.0
2025-08-15 00:00:00+00:00,203.85000610351562,206.44000244140625,201.27999877929688,203.89999389648438,34931400,0.0,0.0
2025-08-18 00:00:00+00:00,204.1999969482422,205.27000427246094,202.49000549316406,203.5,18526600,0.0,0.0
2025-08-19 00:00:00+00:00,203.02999877929688,203.44000244140625,199.9600067138672,201.57000732421875,24240200,0.0,0.0
2025-08-20 00:00:00+00:00,200.72999572753906,201.27999877929688,196.60000610351562,199.32000732421875,28955500,0.0,0.0
2025-08-21 00:00:00+00:00,199.75,202.47999572753906,199.42999267578125,199.75,19774600,0.0,0.0
2025-08-22 00:00:00+00:00,202.72999572753906,208.5399932861328,201.3000030517578,206.08999633789062,42827000,0.0,0.0
2025-08-25 00:00:00+00:00,206.42999267578125,210.52000427246094,205.27999877929688,208.49000549316406,29928900,0.0,0.0
2025-08-26 00:00:00+00:00,207.50999450683594,207.85000610351562,205.6999969482422,207.13999938964844,28464100,0.0,0.0
2025-08-27 00:00:00+00:00,205.6999969482422,208.91000366210938,205.64999389648438,207.47999572753906,23022900,0.0,0.0
2025-08-28 00:00:00+00:00,207.25,212.22000122070312,206.89999389648438,211.63999938964844,32339300,0.0,0.0
2025-08-29 00:00:00+00:00,210.50999450683594,214.64999389648438,210.1999969482422,212.91000366210938,39728400,0.0,0.0
2025-09-02 00:00:00+00:00,208.44000244140625,211.67999267578125,206.1999969482422,211.35000610351562,47523000,0.0,0.0
2025-09-03 00:00:00+00:00,226.2100067138672,231.30999755859375,224.7899932861328,230.66000366210938,103336100,0.0,0.0
2025-09-04 00:00:00+00:00,229.64999389648438,232.3699951171875,226.11000061035156,232.3000030517578,51684200,0.0,0.0
2025-09-05 00:00:00+00:00,232.1999969482422,235.75999450683594,231.89999389648438,235.0,46588900,0.0,0.0
2025-09-08 00:00:00+00:00,235.47000122070312,238.1300048828125,233.6699981689453,234.0399932861328,32474700,0.0,0.0
2025-09-09 00:00:00+00:00,234.1699981689453,240.47000122070312,233.22999572753906,239.6300048828125,38061000,0.0,0.0
2025-09-10 00:00:00+00:00,238.89999389648438,241.66000366210938,237.85000610351562,239.1699981689453,35141100,0.0,0.0
2025-09-11 00:00:00+00:00,239.8800048828125,242.25,236.25,240.3699951171875,30599300,0.0,0.0
2025-09-12 00:00:00+00:00,240.3699951171875,242.0800018310547,238.0,240.8000030517578,26771600,0.0,0.0
2025-09-15 00:00:00+00:00,244.66000366210938,252.41000366210938,244.66000366210938,251.61000061035156,58383800,0.0,0.0
2025-09-16 00:00:00+00:00,252.0800018310547,253.0399932861328,249.47000122070312,251.16000366210938,34109700,0.0,0.0
2025-09-17 00:00:00+00:00,251.22000122070312,251.60000610351562,246.27999877929688,249.52999877929688,34108000,0.0,0.0
2025-09-18 00:00:00+00:00,251.67999267578125,253.99000549316406,249.8000030517578,252.02999877929688,31239500,0.0,0.0
2025-09-19 00:00:00+00:00,253.25,256.0,251.80999755859375,254.72000122070312,55571400,0.0,0.0
2025-09-22 00:00:00+00:00,254.42999267578125,255.77999877929688,250.3000030517578,252.52999877929688,32290500,0.0,0.0
2025-09-23 00:00:00+00:00,253.0399932861328,254.36000061035156,250.47999572753906,251.66000366210938,26628000,0.0,0.0
2025-09-24 00:00:00+00:00,251.66000366210938,252.35000610351562,246.44000244140625,247.13999938964844,28201000,0.0,0.0
2025-09-25 00:00:00+00:00,244.39999389648438,246.49000549316406,240.74000549316406,245.7899932861328,31020400,0.0,0.0
2025-09-26 00:00:00+00:00,247.07000732421875,249.4199981689453,245.97000122070312,246.5399932861328,18503200,0.0,0.0
2025-09-29 00:00:00+00:00,247.85000610351562,251.14999389648438,242.77000427246094,244.0500030517578,32505800,0.0,0.0
2025-09-30 00:00:00+00:00,242.80999755859375,243.2899932861328,239.25,243.10000610351562,34724300,0.0,0.0
2025-10-01 00:00:00+00:00,240.75,246.3000030517578,238.61000061035156,244.89999389648438,31658200,0.0,0.0
2025-10-02 00:00:00+00:00,245.14999389648438,246.80999755859375,242.3000030517578,245.69000244140625,25483300,0.0,0.0
2025-10-03 00:00:00+00:00,244.49000549316406,246.3000030517578,241.66000366210938,245.35000610351562,30249600,0.0,0.0
2025-10-06 00:00:00+00:00,244.77999877929688,251.32000732421875,244.5800018310547,250.42999267578125,28894700,0.0,0.0
2025-10-07 00:00:00+00:00,248.27000427246094,250.44000244140625,245.52000427246094,245.75999450683594,23181300,0.0,0.0
2025-10-08 00:00:00+00:00,244.9600067138672,246.00999450683594,243.82000732421875,244.6199951171875,21307100,0.0,0.0
2025-10-09 00:00:00+00:00,244.47000122070312,244.75999450683594,239.14999389648438,241.52999877929688,27892100,0.0,0.0
2025-10-10 00:00:00+00:00,241.42999267578125,244.08999633789062,235.83999633789062,236.57000732421875,33180300,0.0,0.0
2025-10-13 00:00:00+00:00,240.2100067138672,244.5,239.7100067138672,244.14999389648438,24995000,0.0,0.0
2025-10-14 00:00:00+00:00,241.22999572753906,247.1199951171875,240.50999450683594,245.4499969482422,22111600,0.0,0.0
2025-10-15 00:00:00+00:00,247.25,252.11000061035156,245.99000549316406,251.02999877929688,27007700,0.0,0.0
2025-10-16 00:00:00+00:00,251.77000427246094,256.9599914550781,250.10000610351562,251.4600067138672,27997200,0.0,0.0
2025-10-17 00:00:00+00:00,250.75999450683594,254.22000122070312,247.80999755859375,253.3000030517578,29671600,0.0,0.0
2025-10-20 00:00:00+00:00,254.69000244140625,257.3299865722656,254.22999572753906,256.54998779296875,22350200,0.0,0.0
2025-10-21 00:00:00+00:00,254.74000549316406,254.8800048828125,244.14999389648438,250.4600067138672,47312100,0.0,0.0
2025-10-22 00:00:00+00:00,254.3699951171875,256.3599853515625,249.2899932861328,251.69000244140625,35029400,0.0,0.0
2025-10-23 00:00:00+00:00,252.97999572753906,255.0399932861328,251.85000610351562,253.0800018310547,19901400,0.0,0.0
2025-10-24 00:00:00+00:00,256.5799865722656,261.67999267578125,255.32000732421875,259.9200134277344,28655100,0.0,0.0
2025-10-27 00:00:00+00:00,264.82000732421875,270.1400146484375,264.2799987792969,269.2699890136719,35235200,0.0,0.0
2025-10-28 00:00:00+00:00,269.69000244140625,270.7300109863281,266.5,267.4700012207031,29738600,0.0,0.0
2025-10-29 00:00:00+00:00,267.75,275.3399963378906,267.6700134277344,274.57000732421875,43580300,0.0,0.0
2025-10-30 00:00:00+00:00,291.5899963378906,291.5899963378906,280.05999755859375,281.4800109863281,74876000,0.0,0.0
2025-10-31 00:00:00+00:00,283.2099914550781,286.0,277.0299987792969,281.19000244140625,39267900,0.0,0.0
2025-11-03 00:00:00+00:00,282.17999267578125,285.5299987792969,279.79998779296875,283.7200012207031,29786000,0.0,0.0
2025-11-04 00:00:00+00:00,276.75,281.2699890136719,276.260009765625,277.5400085449219,30078400,0.0,0.0
2025-11-05 00:00:00+00:00,278.8699951171875,286.4200134277344,277.3399963378906,284.30999755859375,31010300,0.0,0.0
2025-11-06 00:00:00+00:00,285.3299865722656,288.3500061035156,281.1400146484375,284.75,37173600,0.0,0.0
2025-11-07 00:00:00+00:00,283.2099914550781,283.7799987792969,275.19000244140625,278.8299865722656,34479600,0.0,0.0
2025-11-10 00:00:00+00:00,284.4200134277344,290.79998779296875,282.8599853515625,290.1000061035156,29557300,0.0,0.0
2025-11-11 00:00:00+00:00,287.75,291.9200134277344,287.32000732421875,291.30999755859375,19842100,0.0,0.0
2025-11-12 00:00:00+00:00,291.67999267578125,292.010009765625,283.69000244140625,286.7099914550781,24829900,0.0,0.0
2025-11-13 00:00:00+00:00,282.3399963378906,282.8399963378906,277.239990234375,278.57000732421875,29494000,0.0,0.0
2025-11-14 00:00:00+00:00,271.4100036621094,278.55999755859375,270.70001220703125,276.4100036621094,31647200,0.0,0.0
2025-11-17 00:00:00+00:00,285.7799987792969,293.95001220703125,283.57000732421875,285.0199890136719,52670200,0.0,0.0
2025-11-18 00:00:00+00:00,287.9200134277344,288.79998779296875,278.20001220703125,284.2799987792969,49158700,0.0,0.0
2025-11-19 00:00:00+00:00,287.1600036621094,303.80999755859375,286.6300048828125,292.80999755859375,68198900,0.0,0.0
2025-11-20 00:00:00+00:00,304.5400085449219,306.4200134277344,288.6700134277344,289.45001220703125,62025200,0.0,0.0
2025-11-21 00:00:00+00:00,296.4200134277344,303.9200134277344,293.8500061035156,299.6600036621094,74137700,0.0,0.0
2025-11-24 00:00:00+00:00,311.1300048828125,319.4800109863281,309.6000061035156,318.5799865722656,85165100,0.0,0.0
2025-11-25 00:00:00+00:00,326.2099914550781,328.8299865722656,317.6499938964844,323.44000244140625,88632100,0.0,0.0
2025-11-26 00:00:00+00:00,320.67999267578125,324.5,316.7900085449219,319.95001220703125,51373400,0.0,0.0
2025-11-28 00:00:00+00:00,323.3699951171875,326.8500061035156,316.7900085449219,320.17999267578125,26018600,0.0,0.0
2025-12-01 00:00:00+00:00,317.70001220703125,319.8500061035156,313.8900146484375,314.8900146484375,41183000,0.0,0.0
2025-12-02 00:00:00+00:00,316.739990234375,318.3800048828125,313.9100036621094,315.80999755859375,35854700,0.0,0.0
2025-12-03 00:00:00+00:00,315.8900146484375,321.5799865722656,314.1000061035156,319.6300048828125,41838300,0.0,0.0
2025-12-04 00:00:00+00:00,322.2300109863281,322.3599853515625,314.70001220703125,317.6199951171875,31240900,0.0,0.0
2025-12-05 00:00:00+00:00,319.489990234375,323.1600036621094,319.1700134277344,321.2699890136719,28851700,0.0,0.0
2025-12-08 00:00:00+00:00,320.04998779296875,320.44000244140625,311.2200012207031,313.7200012207031,33909400,0.0,0.0
2025-12-09 00:00:00+00:00,312.3699951171875,317.989990234375,311.8999938964844,317.0799865722656,30194000,0.0,0.0
2025-12-10 00:00:00+00:00,315.8299865722656,321.30999755859375,314.67999267578125,320.2099914550781,33428900,0.0,0.0
2025-12-11 00:00:00+00:00,320.0799865722656,321.1199951171875,308.6000061035156,312.42999267578125,42353700,0.0,0.0
2025-12-12 00:00:00+00:00,313.70001220703125,314.8699951171875,305.55999755859375,309.2900085449219,35940200,0.0,0.0
2025-12-15 00:00:00+00:00,311.32000732421875,311.4200134277344,304.8800048828125,308.2200012207031,29151900,0.0,0.0
2025-12-16 00:00:00+00:00,304.95001220703125,310.7699890136719,302.5899963378906,306.57000732421875,30585000,0.0,0.0
2025-12-17 00:00:00+00:00,308.010009765625,308.0899963378906,296.1199951171875,296.7200012207031,43930400,0.0,0.0
2025-12-18 00:00:00+00:00,301.7200012207031,303.9599914550781,299.2300109863281,302.4599914550781,33518000,0.0,0.0
2025-12-19 00:00:00+00:00,301.7300109863281,307.25,300.9700012207031,307.1600036621094,59943200,0.0,0.0
2025-12-22 00:00:00+00:00,309.8800048828125,310.1300048828125,305.29998779296875,309.7799987792969,26429900,0.0,0.0
2025-12-23 00:00:00+00:00,309.6300048828125,314.94000244140625,309.32000732421875,314.3500061035156,25478700,0.0,0.0
2025-12-24 00:00:00+00:00,314.7699890136719,315.0799865722656,311.9200134277344,314.0899963378906,10097400,0.0,0.0
2025-12-26 00:00:00+00:00,314.4800109863281,315.0899963378906,312.2799987792969,313.510009765625,10899000,0.0,0.0
2025-12-29 00:00:00+00:00,311.3699951171875,314.0199890136719,310.6199951171875,313.55999755859375,19621800,0.0,0.0
2025-12-30 00:00:00+00:00,312.5,316.95001220703125,312.4599914550781,313.8500061035156,17380900,0.0,0.0
2025-12-31 00:00:00+00:00,312.8500061035156,314.5799865722656,311.44000244140625,313.0,16377700,0.0,0.0
